"Price","Brand","Body","Mileage","EngineV","Engine.Type","Registration","Year"
10500,"Renault","hatch",148,1.5,"Diesel","yes",2012
6899,"BMW","vagon",320,2.8,"Gas","yes",1997
6200,"Mercedes-Benz","sedan",400,4.2,"Gas","yes",1997
40990,"Toyota","other",60,4.5,"Diesel","yes",2013
13900,"Mercedes-Benz","other",272,2.2,"Diesel","yes",2005
5800,"Renault","van",217,2,"Gas","yes",2003
28700,"BMW","other",160,3,"Petrol","yes",2011
16700,"BMW","crossover",260,4.4,"Petrol","yes",2003
18500,"Volkswagen","sedan",217,3,"Diesel","yes",2006
3999,"Renault","other",227,1.4,"Gas","yes",2005
8800,"Renault","van",200,1.9,"Diesel","yes",2005
14500,"Mercedes-Benz","van",205,2.2,"Diesel","yes",2012
8900,"BMW","sedan",240,2,"Diesel","yes",2001
1300,"Volkswagen","other",10,1.6,"Diesel","yes",1991
8550,"Renault","van",160,1.5,"Diesel","yes",2014
10900,"Mercedes-Benz","sedan",160,3,"Diesel","yes",1996
40990,"BMW","crossover",0,2,"Diesel","yes",2016
25000,"BMW","crossover",130,3,"Diesel","yes",2012
7000,"Mitsubishi","sedan",99,1.6,"Petrol","yes",2005
5500,"BMW","sedan",402,2,"Petrol","yes",1991
2800,"Mercedes-Benz","other",220,2.3,"Petrol","no",2000
40990,"Mercedes-Benz","crossover",3,3,"Diesel","yes",2016
9555,"Volkswagen","van",152,1.6,"Diesel","yes",2012
7200,"Renault","van",1,1.5,"Diesel","yes",2012
7700,"Mercedes-Benz","van",300,2.2,"Other","yes",2004
40990,"BMW","crossover",20,3,"Diesel","yes",2014
8650,"Volkswagen","hatch",150,1.4,"Petrol","yes",2008
10700,"Toyota","sedan",109,1.8,"Petrol","yes",2007
6300,"Volkswagen","van",1,2.5,"Diesel","yes",2000
13900,"Toyota","sedan",102,3.5,"Gas","yes",2008
3150,"Audi","vagon",310,2.5,"Diesel","no",1999
7500,"Volkswagen","other",360,2.5,"Diesel","yes",2001
6550,"Volkswagen","sedan",150,1.6,"Petrol","yes",2001
7100,"BMW","sedan",313,2,"Gas","yes",1997
3700,"Volkswagen","sedan",370,2,"Gas","yes",1992
20999,"Toyota","sedan",77,2.5,"Gas","yes",2012
6750,"Renault","vagon",1,1.5,"Diesel","yes",2004
8400,"Mercedes-Benz","other",400,4.7,"Gas","yes",1996
40990,"Toyota","crossover",0,4.5,"Diesel","yes",2016
5200,"Mercedes-Benz","sedan",432,3,"Diesel","yes",1992
40990,"BMW","sedan",97,3,"Diesel","yes",2011
27400,"Toyota","crossover",52,3.5,"Gas","yes",2012
12500,"Toyota","crossover",201,2,"Petrol","yes",2006
24800,"Mercedes-Benz","vagon",118,3,"Diesel","yes",2010
10600,"Volkswagen","sedan",118,1.8,"Petrol","yes",2008
8900,"Mitsubishi","other",150,3,"Petrol","yes",2000
7200,"Renault","van",101,1.5,"Diesel","yes",2012
10000,"BMW","sedan",274,4.4,"Gas","yes",1998
11700,"Toyota","crossover",126,2.4,"Gas","yes",2008
40990,"BMW","sedan",15,3,"Petrol","yes",2012
28900,"Toyota","crossover",83,3.5,"Gas","yes",2012
40990,"BMW","crossover",1,2,"Diesel","yes",2016
5500,"Renault","sedan",153,1.6,"Other","yes",2006
40990,"BMW","crossover",19,3,"Diesel","yes",2015
40990,"BMW","vagon",56,4.7,"Petrol","yes",2007
22999,"Audi","crossover",125,4.2,"Petrol","yes",2008
22900,"Mercedes-Benz","sedan",197,2.2,"Diesel","yes",2010
40990,"BMW","sedan",10,3,"Other","yes",2015
30000,"Mercedes-Benz","crossover",97,2.14,"Diesel","yes",2011
2600,"BMW","sedan",250,1.6,"Petrol","yes",1996
12500,"Volkswagen","crossover",230,3.2,"Gas","yes",2003
6800,"BMW","sedan",4,2.8,"Gas","yes",1995
4000,"Audi","sedan",315,2.3,"Gas","yes",1991
36500,"Audi","crossover",159,3,"Diesel","yes",2010
10000,"Volkswagen","van",231,1.9,"Diesel","yes",2005
4700,"Volkswagen","hatch",160,2,"Diesel","no",2006
27900,"BMW","crossover",140,3,"Diesel","yes",2009
7440,"Renault","other",148,1.5,"Diesel","yes",2012
17999,"Mercedes-Benz","van",260,2.2,"Diesel","yes",2013
7750,"Volkswagen","van",235,1.9,"Diesel","yes",2004
7200,"Mercedes-Benz","van",285,2.2,"Diesel","yes",2001
3700,"Volkswagen","hatch",121,1.9,"Diesel","yes",1993
12000,"Volkswagen","vagon",187,2,"Diesel","yes",2008
40990,"Audi","crossover",75,3,"Diesel","yes",2013
40990,"BMW","sedan",58,4.4,"Other","yes",2011
40990,"Mercedes-Benz","crossover",84,3,"Diesel","yes",2014
19999,"BMW","crossover",227,3,"Diesel","yes",2006
30900,"Volkswagen","sedan",30,2,"Diesel","yes",2014
44000,"Mercedes-Benz","other",39,4.7,"Petrol","yes",2009
10200,"Mercedes-Benz","sedan",174,2.6,"Gas","yes",2001
22000,"Mercedes-Benz","crossover",160,4,"Diesel","yes",2008
40990,"Mercedes-Benz","sedan",115,4.7,"Petrol","yes",2011
9999,"Mercedes-Benz","sedan",322,2.7,"Diesel","yes",2000
4400,"Volkswagen","other",145,2.4,"Diesel","yes",1993
40990,"Mercedes-Benz","sedan",1,1.6,"Petrol","yes",2015
40990,"Toyota","other",33,4.5,"Diesel","yes",2013
12999,"Volkswagen","van",237,2.5,"Diesel","yes",2005
15000,"Mercedes-Benz","other",115,2.2,"Diesel","yes",2011
1950,"Volkswagen","hatch",94,1.1,"Petrol","yes",1991
40990,"BMW","crossover",80,3,"Diesel","yes",2013
6250,"Renault","van",205,1.6,"Petrol","yes",2007
8900,"Volkswagen","sedan",160,1.6,"Petrol","yes",2006
40990,"Mercedes-Benz","other",0,1.6,"Petrol","yes",2016
15200,"Volkswagen","sedan",185,1.4,"Petrol","yes",2011
40990,"Mercedes-Benz","sedan",22,3,"Diesel","yes",2014
30999,"Audi","sedan",108,2,"Diesel","yes",2013
22000,"BMW","other",138,4.8,"Petrol","yes",2007
10500,"Mitsubishi","crossover",95,3.2,"Diesel","no",2008
3900,"BMW","sedan",380,3,"Gas","yes",1991
9900,"Mitsubishi","sedan",55,2,"Other","yes",2008
3799,"Mercedes-Benz","sedan",210,2,"Petrol","yes",1995
5000,"BMW","sedan",305,2,"Petrol","yes",1995
5300,"Audi","other",370,1.8,"Petrol","yes",1997
6450,"Renault","vagon",100,1.5,"Diesel","yes",2009
40990,"Toyota","crossover",120,3.5,"Petrol","yes",2013
17800,"Toyota","crossover",220,3,"Diesel","yes",2004
26900,"BMW","sedan",158,4.7,"Petrol","yes",2007
14999,"Volkswagen","vagon",128,1.4,"Gas","yes",2011
7650,"Mercedes-Benz","sedan",340,4.7,"Gas","yes",1997
12750,"Volkswagen","vagon",130,1.4,"Gas","yes",2010
16000,"Volkswagen","hatch",26,1.2,"Petrol","yes",2014
40990,"Toyota","crossover",90,4.5,"Diesel","yes",2012
11999,"Renault","hatch",65,1.5,"Diesel","yes",2014
3000,"BMW","sedan",294,2,"Diesel","no",1999
17900,"Volkswagen","crossover",70,1.4,"Petrol","yes",2012
40990,"Mercedes-Benz","crossover",0,3.5,"Diesel","yes",2016
4500,"Mercedes-Benz","sedan",409,2.6,"Petrol","yes",1991
19300,"Audi","sedan",113,1.8,"Petrol","yes",2009
11300,"Volkswagen","van",250,2.5,"Diesel","yes",2007
18800,"Mitsubishi","crossover",47,3,"Petrol","yes",2008
4150,"Mercedes-Benz","other",277,2.2,"Diesel","yes",2000
14000,"Volkswagen","crossover",194,3.2,"Gas","yes",2004
13995,"Mercedes-Benz","van",126,2.2,"Diesel","yes",2013
6400,"Renault","other",209,1.5,"Diesel","yes",2005
4900,"Renault","sedan",90,1.4,"Gas","yes",2008
6400,"Audi","sedan",261,1.8,"Gas","yes",2000
9400,"Renault","van",270,2,"Diesel","yes",2007
15400,"Toyota","sedan",152,3.5,"Gas","yes",2007
2900,"Volkswagen","sedan",238,2,"Gas","no",2002
9500,"Renault","vagon",78,1.5,"Diesel","yes",2014
23000,"Volkswagen","sedan",75,2,"Petrol","yes",2013
10600,"Toyota","crossover",185,2,"Gas","yes",2005
2550,"Audi","sedan",304,2.5,"Diesel","no",1998
8500,"Volkswagen","sedan",87,1.6,"Petrol","yes",2011
10500,"Audi","vagon",243,2.5,"Diesel","yes",2003
18000,"Mercedes-Benz","sedan",99,1.8,"Petrol","yes",2008
1550,"Mitsubishi","hatch",1,1.8,"Diesel","yes",1990
3800,"BMW","sedan",250,3,"Diesel","no",2002
42000,"BMW","crossover",128,4.4,"Petrol","yes",2011
8500,"Mitsubishi","sedan",110,2,"Petrol","yes",2008
24900,"Toyota","sedan",30,2.5,"Petrol","yes",2014
10200,"Volkswagen","vagon",186,2,"Diesel","yes",2005
14200,"BMW","sedan",135,3,"Gas","yes",2004
22500,"Volkswagen","crossover",151,3,"Diesel","yes",2009
40990,"Toyota","crossover",45,3,"Diesel","yes",2014
4500,"BMW","vagon",360,2,"Petrol","yes",1993
8300,"BMW","sedan",197,3,"Petrol","yes",2001
14300,"Toyota","hatch",60,1.6,"Petrol","yes",2013
18456.16,"Renault","crossover",1,1.5,"Diesel","yes",2016
6999,"Renault","van",173,1.5,"Diesel","yes",2006
7500,"Mitsubishi","sedan",94,1.6,"Petrol","yes",2007
2850,"Volkswagen","sedan",350,2,"Petrol","yes",1990
5800,"Mercedes-Benz","van",282,2.2,"Diesel","yes",2001
3700,"Toyota","hatch",282,1.4,"Petrol","yes",1995
6555,"Renault","vagon",180,1.5,"Diesel","yes",2005
23999,"Volkswagen","sedan",80,1.8,"Petrol","yes",2012
21500,"Mitsubishi","crossover",47,2.4,"Petrol","yes",2012
5700,"Volkswagen","sedan",300,1.8,"Petrol","yes",2001
40990,"Mercedes-Benz","van",19,3.5,"Petrol","yes",2013
4500,"Volkswagen","vagon",220,2,"Diesel","no",2005
6800,"BMW","sedan",297,2.5,"Petrol","yes",2000
22900,"Toyota","sedan",84,2.5,"Petrol","yes",2012
8500,"Volkswagen","van",210,2.5,"Diesel","yes",2003
8700,"Renault","van",183,1.9,"Diesel","yes",2004
12200,"BMW","sedan",239,3,"Diesel","yes",2001
23900,"BMW","crossover",235,3,"Diesel","yes",2007
16000,"Mitsubishi","vagon",174,3.2,"Diesel","yes",2006
7000,"Mitsubishi","sedan",158,1.6,"Petrol","yes",2007
9450,"Renault","vagon",215,1.5,"Diesel","yes",2008
41900,"Mercedes-Benz","sedan",95,4.7,"Other","yes",2011
7400,"Mitsubishi","sedan",148,1.6,"Petrol","yes",2008
2350,"Renault","vagon",245,1.9,"Diesel","no",2003
3390,"Audi","sedan",289,2.5,"Diesel","no",2002
40755,"BMW","sedan",0,2,"Petrol","yes",2016
3300,"Volkswagen","vagon",430,1.8,"Petrol","yes",1991
1100,"Toyota","van",140,2,"Gas","yes",1991
40990,"Volkswagen","crossover",80,3,"Diesel","yes",2014
8700,"Renault","hatch",100,1.5,"Diesel","yes",2010
20400,"Mercedes-Benz","sedan",190,1.8,"Gas","yes",2011
17700,"BMW","sedan",98,2,"Petrol","yes",2011
17900,"BMW","sedan",69,2,"Petrol","yes",2008
5500,"Mercedes-Benz","sedan",269,2.2,"Petrol","yes",1994
6200,"Mercedes-Benz","sedan",221,1.8,"Gas","yes",2004
3500,"Mercedes-Benz","van",257,2.2,"Diesel","no",2002
8100,"BMW","vagon",180,2,"Diesel","no",2011
2499,"Toyota","vagon",254,2,"Diesel","no",2000
3150,"Audi","sedan",10,2.8,"Petrol","yes",1991
4000,"Audi","sedan",380,2.8,"Petrol","yes",1997
4000,"Audi","vagon",234,2.5,"Diesel","no",2001
2050,"BMW","vagon",300,2.5,"Diesel","no",1997
2600,"Mercedes-Benz","hatch",178,1.7,"Diesel","no",1999
24500,"Mercedes-Benz","sedan",222,4.7,"Petrol","yes",2005
14600,"BMW","sedan",116,2.5,"Diesel","yes",2004
16900,"Mercedes-Benz","van",180,3,"Diesel","yes",2008
14500,"Volkswagen","crossover",173,2.5,"Diesel","yes",2005
38365,"Volkswagen","sedan",0,2,"Diesel","yes",2016
17800,"Mercedes-Benz","van",162,1.8,"Diesel","yes",2012
5000,"Renault","sedan",200,1.4,"Petrol","yes",2007
42000,"Toyota","crossover",97,4,"Petrol","yes",2010
35500,"BMW","sedan",67,3,"Petrol","yes",2011
3000,"BMW","sedan",190,2,"Petrol","no",2000
22600,"BMW","crossover",69,3,"Petrol","no",2013
12900,"Volkswagen","other",142,2,"Petrol","yes",2007
7600,"Mercedes-Benz","van",240,2.2,"Diesel","yes",2005
37700,"Toyota","crossover",47,4.7,"Gas","yes",2009
8300,"Toyota","sedan",168,2,"Petrol","yes",2004
40990,"BMW","crossover",1,2,"Diesel","yes",2016
34500,"Audi","sedan",71,2.8,"Petrol","yes",2012
7500,"Toyota","sedan",185,3,"Gas","yes",2004
13900,"Volkswagen","vagon",123,1.4,"Gas","yes",2013
4000,"Renault","van",194,1.9,"Diesel","yes",2000
2300,"Audi","vagon",250,2.5,"Diesel","no",2001
5650,"Renault","van",140,1.4,"Petrol","yes",2009
11800,"Volkswagen","other",200,1.9,"Diesel","yes",2007
44000,"Audi","hatch",1,1.4,"Petrol","yes",2016
23400,"Audi","crossover",105,4.2,"Gas","yes",2007
2666,"BMW","sedan",360,2.5,"Diesel","no",1996
23900,"BMW","crossover",60,2,"Petrol","yes",2013
14000,"Toyota","sedan",25,2.5,"Petrol","yes",2014
40990,"BMW","crossover",1,2,"Petrol","yes",2016
40990,"Mercedes-Benz","crossover",0,2.2,"Diesel","yes",2016
22500,"Audi","other",71,3.6,"Petrol","yes",2007
10300,"Toyota","sedan",108,1.6,"Petrol","yes",2008
9300,"Renault","van",200,1.5,"Diesel","yes",2009
37800,"Audi","other",126,3,"Diesel","yes",2010
10400,"Toyota","sedan",144,1.3,"Petrol","yes",2012
6700,"Renault","van",160,1.5,"Diesel","yes",2012
7400,"Renault","van",156,1.5,"Diesel","yes",2012
11200,"Renault","van",157,1.5,"Diesel","yes",2012
25900,"Toyota","crossover",97,4,"Petrol","yes",2009
11500,"Mercedes-Benz","van",381,2.2,"Diesel","yes",2006
3950,"BMW","sedan",300,2,"Petrol","yes",1991
11500,"Renault","vagon",230,1.5,"Diesel","yes",2012
2600,"Toyota","sedan",218,2.2,"Petrol","yes",1994
40990,"Mercedes-Benz","crossover",40,4.6,"Petrol","yes",2013
6650,"Renault","hatch",274,1.5,"Diesel","yes",2006
11900,"Mercedes-Benz","van",215,2.2,"Diesel","yes",2011
8600,"Renault","van",100,1.5,"Diesel","yes",2012
6700,"Mercedes-Benz","van",310,2.2,"Diesel","yes",2001
21500,"Volkswagen","crossover",178,3,"Diesel","yes",2008
17777,"Toyota","other",120,2.7,"Gas","yes",2006
29000,"BMW","sedan",170,2,"Diesel","yes",2011
7300,"Volkswagen","sedan",125,1.6,"Petrol","yes",2005
40990,"BMW","crossover",64,2,"Diesel","yes",2015
43999,"Toyota","other",1,2.8,"Diesel","yes",2016
16450,"Volkswagen","van",143,2,"Diesel","yes",2012
26900,"Toyota","crossover",118,2.7,"Petrol","yes",2011
13900,"BMW","sedan",262,4,"Diesel","yes",2003
5500,"Mercedes-Benz","sedan",250,2.7,"Diesel","no",2003
3350,"Volkswagen","other",223,1.9,"Diesel","yes",1997
9800,"Volkswagen","hatch",98,1.6,"Gas","yes",2010
13899,"Mercedes-Benz","hatch",232,3,"Diesel","yes",2007
15200,"Mercedes-Benz","sedan",195,3,"Diesel","yes",2007
8900,"Toyota","sedan",87,1.6,"Petrol","yes",2008
17800,"Mitsubishi","crossover",111,2.4,"Petrol","yes",2011
2650,"Audi","vagon",270,2.5,"Diesel","no",2001
10200,"Mitsubishi","sedan",102,2,"Gas","yes",2008
12500,"Toyota","sedan",150,2.4,"Petrol","yes",2007
2500,"Audi","hatch",200,1.6,"Petrol","no",1999
16200,"Toyota","crossover",219,2.7,"Petrol","yes",2006
28000,"BMW","sedan",127,2.5,"Petrol","yes",2010
5000,"Mercedes-Benz","sedan",240,2.2,"Diesel","no",2004
8900,"Toyota","sedan",154,1.6,"Gas","yes",2008
29900,"BMW","crossover",182,3,"Petrol","yes",2008
12950,"Mercedes-Benz","other",199,2.2,"Diesel","yes",2012
19999,"Volkswagen","van",152,2,"Diesel","yes",2012
10000,"Audi","sedan",131,1.8,"Petrol","yes",2005
39500,"BMW","vagon",93,2,"Diesel","yes",2012
7900,"Volkswagen","other",123,1.4,"Petrol","yes",2008
6000,"Volkswagen","van",400,1.9,"Diesel","yes",1997
40990,"Mercedes-Benz","crossover",30,4.7,"Petrol","yes",2013
5600,"Mercedes-Benz","van",400,2.2,"Diesel","yes",1999
15900,"Mercedes-Benz","sedan",216,4.7,"Petrol","yes",2007
6700,"Mitsubishi","sedan",155,1.6,"Gas","yes",2007
9500,"Renault","van",189,2,"Diesel","yes",2010
3600,"Audi","sedan",374,2.5,"Diesel","no",2001
9150,"Renault","van",220,2,"Diesel","yes",2007
12900,"Mercedes-Benz","van",185,2.2,"Diesel","yes",2011
11500,"Renault","vagon",175,1.5,"Diesel","yes",2011
39500,"Toyota","other",1,2.8,"Diesel","yes",2016
4200,"Renault","sedan",310,1.4,"Petrol","yes",2003
4100,"BMW","sedan",26,3,"Diesel","no",2001
9200,"Volkswagen","van",248,1.9,"Diesel","yes",2007
11400,"Audi","crossover",250,2.5,"Diesel","yes",2005
24000,"Volkswagen","sedan",3,1.6,"Diesel","yes",2016
1800,"Renault","hatch",1,1.4,"Gas","yes",1991
3799,"Mercedes-Benz","sedan",210,2,"Petrol","yes",1995
40990,"Mercedes-Benz","crossover",0,3,"Diesel","yes",2016
16999,"BMW","vagon",213,3,"Diesel","yes",2007
6700,"Audi","sedan",340,2.6,"Gas","yes",1997
2200,"Toyota","hatch",50,2,"Petrol","yes",1991
4500,"Toyota","sedan",238,1.8,"Petrol","yes",1996
10999,"BMW","sedan",225,3,"Diesel","yes",2003
4000,"BMW","sedan",380,2,"Petrol","yes",1991
5400,"Volkswagen","vagon",250,1.6,"Petrol","yes",2003
1700,"Mercedes-Benz","sedan",300,2,"Gas","no",1998
4000,"Audi","sedan",320,2.8,"Petrol","yes",1992
40990,"Mercedes-Benz","crossover",127,4.7,"Petrol","yes",2008
2500,"BMW","sedan",44,2.5,"Diesel","no",1997
15999,"Mitsubishi","crossover",149,3,"Gas","yes",2008
7800,"Mercedes-Benz","hatch",125,2.3,"Petrol","yes",2001
12114.35,"Volkswagen","sedan",0,1.6,"Petrol","yes",2016
12500,"Volkswagen","sedan",118,1.6,"Diesel","yes",2011
11500,"Renault","van",160,1.5,"Diesel","yes",2010
10999,"Volkswagen","other",240,2.5,"Diesel","yes",2005
15300,"Mercedes-Benz","other",234,2.2,"Diesel","yes",2008
12300,"Mercedes-Benz","sedan",300,2.2,"Diesel","yes",2003
12400,"Volkswagen","other",248,2.5,"Diesel","yes",2007
40990,"Mercedes-Benz","crossover",30,3.5,"Diesel","yes",2013
40990,"BMW","crossover",1,3,"Petrol","yes",2016
6800,"Renault","van",119,1.5,"Diesel","yes",2012
6399,"BMW","sedan",282,2,"Petrol","yes",1995
3550,"Audi","sedan",196,2.8,"Petrol","no",1997
31800,"BMW","sedan",115,3,"Diesel","yes",2010
1700,"Volkswagen","hatch",247,1.4,"Petrol","no",1999
14900,"Mercedes-Benz","sedan",171,3.2,"Gas","yes",2006
5100,"Mercedes-Benz","sedan",295,3,"Diesel","yes",1994
12800,"Renault","hatch",125,1.1,"Diesel","yes",2012
5650,"BMW","sedan",284,2,"Petrol","yes",1998
5200,"Audi","sedan",250,1.8,"Other","yes",1996
10100,"Renault","vagon",190,2,"Diesel","yes",2012
40990,"Mercedes-Benz","sedan",29,4.7,"Petrol","yes",2011
14750,"Mercedes-Benz","sedan",220,3,"Diesel","yes",2005
4500,"Volkswagen","sedan",230,2,"Gas","yes",1996
19500,"Audi","crossover",186,4.2,"Petrol","yes",2006
5400,"BMW","crossover",250,3,"Petrol","no",2003
12900,"Mercedes-Benz","sedan",255,2.7,"Diesel","yes",2003
15900,"Mitsubishi","crossover",138,3,"Gas","yes",2008
11800,"Renault","other",179,1.5,"Diesel","yes",2012
34500,"BMW","sedan",45,2,"Petrol","yes",2013
6200,"Renault","van",228,2.5,"Diesel","yes",2005
16500,"Mercedes-Benz","other",107,2.2,"Diesel","yes",2010
40990,"Volkswagen","van",53,2,"Diesel","yes",2013
22500,"Toyota","sedan",12,2.5,"Petrol","yes",2014
8700,"Audi","sedan",202,3.7,"Gas","yes",1998
35900,"Audi","sedan",105,2,"Diesel","yes",2014
6800,"Mercedes-Benz","van",242,2.2,"Diesel","yes",1999
18500,"Mitsubishi","crossover",135,3,"Gas","yes",2009
12300,"BMW","sedan",140,2,"Petrol","yes",2005
18800,"Toyota","vagon",89,1.8,"Petrol","yes",2012
11700,"Mercedes-Benz","crossover",284,4,"Diesel","yes",2004
14900,"Audi","crossover",183,3.6,"Petrol","no",2007
8900,"Volkswagen","sedan",144,1.6,"Petrol","yes",2013
9000,"Volkswagen","sedan",223,2.5,"Diesel","yes",2007
7250,"BMW","sedan",300,2.8,"Petrol","yes",1999
35900,"Mercedes-Benz","crossover",254,4.7,"Gas","yes",2004
14900,"Toyota","sedan",110,3.5,"Petrol","yes",2008
14900,"Volkswagen","van",170,1.6,"Diesel","yes",2012
40990,"Mercedes-Benz","crossover",127,4.7,"Petrol","yes",2008
7900,"Mercedes-Benz","other",206,2.2,"Diesel","yes",2004
35999,"Toyota","crossover",102,4,"Petrol","yes",2011
7300,"Volkswagen","van",240,1.9,"Diesel","yes",2005
12600,"BMW","sedan",219,3.6,"Petrol","yes",2002
9000,"BMW","sedan",225,2.2,"Gas","yes",2002
37200,"BMW","other",115,3,"Diesel","yes",2011
40990,"Audi","sedan",0,2,"Petrol","yes",2016
40990,"BMW","crossover",0,3,"Diesel","yes",2016
4100,"Mercedes-Benz","sedan",410,2.2,"Diesel","yes",1998
11800,"Mercedes-Benz","sedan",215,3.2,"Petrol","yes",2003
4000,"Audi","vagon",300,2.5,"Diesel","no",2001
35500,"Mercedes-Benz","sedan",160,4.7,"Petrol","yes",2008
9900,"Volkswagen","van",149,1.6,"Diesel","yes",2013
9999,"BMW","sedan",271,3,"Diesel","yes",2001
11500,"Volkswagen","sedan",118,2,"Petrol","yes",2007
4850,"BMW","sedan",280,3,"Diesel","no",1999
5850,"Mitsubishi","hatch",130,1.3,"Petrol","yes",2005
40990,"Toyota","crossover",0,4.5,"Diesel","yes",2016
32000,"BMW","crossover",138,3,"Petrol","yes",2009
40990,"Toyota","crossover",68,4.5,"Diesel","yes",2012
8888,"Toyota","sedan",172,1.8,"Gas","yes",2005
12700,"Mitsubishi","crossover",110,2.4,"Gas","yes",2008
28500,"Toyota","sedan",16,2.5,"Petrol","yes",2015
40990,"BMW","crossover",142,3,"Other","yes",2011
16700,"BMW","sedan",150,2,"Diesel","yes",2008
2500,"Mercedes-Benz","sedan",200,2.3,"Gas","yes",1991
12900,"Toyota","sedan",134,2.4,"Gas","yes",2007
9900,"Volkswagen","van",300,2.5,"Diesel","yes",2007
40990,"Toyota","crossover",70,3,"Diesel","yes",2015
6200,"Volkswagen","van",180,2,"Diesel","yes",2005
13333,"Audi","other",178,2,"Diesel","yes",2008
43500,"Mercedes-Benz","other",51,3,"Diesel","yes",2014
7777,"Volkswagen","other",214,2,"Other","yes",2007
3600,"Volkswagen","vagon",400,1.8,"Petrol","yes",1994
20600,"Volkswagen","sedan",107,1.8,"Petrol","yes",2012
9500,"Volkswagen","van",188,1.9,"Diesel","yes",2006
17500,"Mercedes-Benz","van",220,3,"Diesel","yes",2012
9000,"Volkswagen","sedan",178,1.9,"Diesel","yes",2009
10500,"Volkswagen","van",246,2.5,"Diesel","yes",2006
11300,"Mercedes-Benz","sedan",363,3.2,"Gas","yes",2004
9200,"Renault","hatch",12,1.2,"Petrol","yes",2013
18500,"BMW","sedan",114,2,"Gas","yes",2008
28713.75,"Volkswagen","hatch",0,2,"Diesel","yes",2015
31500,"BMW","crossover",130,3,"Diesel","yes",2010
2950,"Renault","vagon",280,4.7,"Diesel","yes",2000
11999,"Toyota","sedan",139,3.5,"Petrol","yes",2008
40990,"BMW","crossover",0,2,"Diesel","yes",2016
3500,"Volkswagen","hatch",220,2,"Petrol","yes",1994
9300,"Renault","van",94,2,"Diesel","yes",2012
40990,"BMW","crossover",1,2,"Diesel","yes",2016
40990,"BMW","crossover",47,3,"Diesel","yes",2014
7900,"Volkswagen","van",229,1.9,"Diesel","yes",2001
4400,"BMW","sedan",300,2,"Petrol","yes",1995
40990,"BMW","crossover",1,2,"Diesel","yes",2016
23900,"Mercedes-Benz","sedan",124,1.8,"Petrol","yes",2012
21900,"Audi","other",114,3.2,"Petrol","yes",2009
15250,"BMW","other",144,3,"Petrol","yes",2004
4300,"Mercedes-Benz","sedan",280,1.8,"Petrol","yes",1993
14600,"Mercedes-Benz","van",217,2.2,"Diesel","yes",2012
15000,"Toyota","crossover",184,2.7,"Gas","yes",2005
5300,"Mercedes-Benz","van",212,2.2,"Diesel","yes",2000
7000,"Mercedes-Benz","sedan",190,2.6,"Petrol","yes",2001
13900,"BMW","other",80,3,"Petrol","yes",2002
29000,"Toyota","crossover",120,4,"Gas","yes",2008
20900,"Volkswagen","sedan",25,2,"Diesel","yes",2015
20500,"Mercedes-Benz","sedan",173,1.8,"Gas","yes",2011
22999,"Toyota","crossover",152,4,"Gas","yes",2008
40990,"Audi","other",30,4.7,"Petrol","yes",2010
9599,"Volkswagen","sedan",88,1.6,"Petrol","yes",2014
10500,"Volkswagen","van",299,2.5,"Diesel","yes",2002
23999,"Mercedes-Benz","sedan",204,3.5,"Petrol","yes",2008
10200,"Renault","van",149,1.5,"Diesel","yes",2013
9950,"Toyota","sedan",142,1.8,"Petrol","yes",2008
21999,"Toyota","crossover",69,3.5,"Petrol","yes",2008
18500,"Mercedes-Benz","crossover",180,3.5,"Petrol","yes",2008
